Names,Re,Re_err,VRe,VRe_lerr,VRe_uerr,VRopt,VRopt_lerr,VRopt_uerr,VRout,VRout_lerr,VRout_uerr,Vdisp,Vdisp_lerr,Vdisp_uerr,Rot2disp_int,Rot2disp_pgc
C-zcos_z1_593,3.7753708,1.1326113,179.16226108354064,21.80905201172784,21.80905201172784,169.4174137619871,16.480369154818913,16.480369154818913,180.92628996539776,18.39408809540596,18.39408809540596,26.045980735998402,15.685272487272895,15.685272487272895,7.41,7.638
C-zcos_z1_642,3.0503702,0.9151111,96.20673569450402,19.91864805633477,19.91864805633477,97.11465545387698,19.949004342253133,19.949004342253133,98.29426624634611,22.46287689304543,22.46287689304543,52.69970270314625,13.721417073320087,13.721417073320087,1.264,1.931
C-zcos_z1_644,4.3298044,1.2989414,163.1257396648978,24.069376364240444,24.069376364240444,158.08978185332057,22.822827596677378,22.822827596677378,158.08978185332057,22.822827596677378,22.822827596677378,27.081286620099863,13.678710940728296,13.678710940728296,6.709,6.718
C-zcos_z1_659,3.1556273,0.94668823,83.55443635769296,16.531708102640017,16.531708102640017,84.26293573943005,17.22225529252288,17.22225529252288,119.95819814720222,14.08410700979318,14.08410700979318,24.811227720530074,12.923745296933083,12.923745296933083,5.17,5.183
C-zcos_z1_660,5.4115973,1.6234792,98.15905269621648,24.273651335244505,24.273651335244505,118.67193908645898,13.743727416691598,13.743727416691598,155.46356125901144,33.5347665488036,33.5347665488036,2.058169696599384,13.202372097467938,13.202372097467938,76.64,76.765
C-zcos_z1_670,2.6539555,0.7961867,209.57111839249038,37.377122142333135,37.377122142333135,204.89640719752714,38.60612664317974,38.60612664317974,236.6003249200628,66.49681892899217,66.49681892899217,80.08931150908964,17.463078308247947,17.463078308247947,2.62,2.971
C-zcos_z1_673,5.733666,1.7200999,55.94673939726415,18.883293269863678,18.883293269863678,113.19003388030977,26.708109796879533,26.708109796879533,113.19003388030977,26.708109796879533,26.708109796879533,33.74136037565765,13.384864418439209,13.384864418439209,2.74,3.355
C-zcos_z1_675,4.441016,1.332305,201.34544038698684,38.37943933019249,38.37943933019249,233.80970265804703,37.500392530031874,37.500392530031874,242.57196244923776,51.44040750339286,51.44040750339286,70.773,16.095164553368196,16.095164553368196,3.538,3.646
C-zcos_z1_685,3.475418,1.0426255,116.47700706882274,17.58853596017902,17.58853596017902,115.81712690848917,26.159986046953406,26.159986046953406,101.89226661061308,21.913198176375353,21.913198176375353,36.828,13.721530854828115,13.721530854828115,3.012,3.431
C-zcos_z1_690,3.250835,0.9752505,146.5626112255599,27.099131055976912,27.099131055976912,163.75573077223984,30.930420474551514,30.930420474551514,159.72593212083413,46.49632988740319,46.49632988740319,51.929,15.040183841961507,15.040183841961507,3.628,3.709
C-zcos_z1_692,4.1659923,1.2497977,109.53160250151842,20.312540415379765,20.312540415379765,159.96387128902032,22.36039790750746,22.36039790750746,180.49076030548107,16.64213822025699,16.64213822025699,37.736,13.383294811069508,13.383294811069508,5.09,5.098
C-zcos_z1_693,4.155385,1.2466156,86.26605662173107,25.915990383320132,25.915990383320132,102.35905346622891,29.838943857180915,29.838943857180915,128.21755676308172,40.17947383479247,40.17947383479247,6.468,13.1776499042887,13.1776499042887,20.132,20.223
C-zcos_z1_698,3.0274315,0.90822953,140.61380291254116,27.35823366790721,27.35823366790721,130.69399121795718,26.359505068363593,26.359505068363593,122.35090872954164,38.57658088753594,38.57658088753594,19.499596983014804,13.458605685582736,13.458605685582736,9.158,9.162
C-zcos_z1_796,3.3286138,0.99858415,48.35866072453955,13.574476948633468,13.574476948633468,44.05474113752251,7.054631281153611,7.054631281153611,50.709370974323676,14.845262145245169,14.845262145245169,7.326,13.786538361749843,13.786538361749843,6.66,7.102
C-zcos_z1_925,3.7296395,1.118892,142.97602983506854,19.218631173165562,19.218631173165562,143.46184683789838,18.547085155222206,18.547085155222206,154.53273258505342,25.805440701270772,25.805440701270772,11.705,13.442799857172611,13.442799857172611,13.737,13.769
